11/28/2017 19:51,1
11/28/2017 20:51,-1
11/28/2017 21:51,-1
11/28/2017 22:51,-1
11/28/2017 23:51,-1
11/29/2017 0:51,-1
11/29/2017 1:51,-1
11/29/2017 2:51,-1
11/29/2017 3:51,0
11/29/2017 4:51,-2
11/29/2017 5:51,-1
11/29/2017 6:51,1
11/29/2017 7:51,2
11/29/2017 8:51,1
11/29/2017 9:51,3
11/29/2017 10:51,6
11/29/2017 11:51,8
11/29/2017 12:51,8
11/29/2017 13:51,9
11/29/2017 14:51,8
11/29/2017 15:51,8
11/29/2017 16:51,6
11/29/2017 17:51,5
11/29/2017 18:51,1
11/29/2017 19:51,2
11/29/2017 20:51,1
11/29/2017 21:51,-1
11/29/2017 22:51,-1
11/29/2017 23:51,-2
11/30/2017 0:51,-3
11/30/2017 1:51,-3
11/30/2017 2:51,-3
11/30/2017 3:51,-3
11/30/2017 4:51,-4
11/30/2017 5:51,-4
11/30/2017 6:51,-4
11/30/2017 7:51,-4
11/30/2017 8:51,-3
11/30/2017 9:51,-3
11/30/2017 10:51,-3
11/30/2017 11:51,-3
11/30/2017 12:51,-3
11/30/2017 13:51,-3
11/30/2017 14:51,-3
11/30/2017 15:51,-3
11/30/2017 16:51,-3
11/30/2017 17:51,-3
11/30/2017 18:51,-4
11/30/2017 19:51,-6
11/30/2017 20:51,-7
11/30/2017 21:51,-9
11/30/2017 22:51,-8
11/30/2017 23:51,-9
12/1/2017 0:51,-8
12/1/2017 1:51,-7
12/1/2017 2:51,-6
12/1/2017 3:51,-4
12/1/2017 4:51,-2
12/1/2017 5:51,0
12/1/2017 6:51,1
12/1/2017 7:51,1
12/1/2017 8:51,1
12/1/2017 9:51,2
12/1/2017 10:51,3
12/1/2017 11:51,5
12/1/2017 12:51,6
12/1/2017 13:51,7
12/1/2017 14:51,7
12/1/2017 15:51,7
12/1/2017 16:51,5
12/1/2017 17:51,3
12/1/2017 18:51,1
12/1/2017 19:51,0
12/1/2017 20:51,0
12/1/2017 21:51,0
12/1/2017 22:51,1
12/1/2017 23:51,0
12/2/2017 0:51,-2
12/2/2017 1:51,-2
12/2/2017 2:51,-2
12/2/2017 3:51,-2
12/2/2017 4:51,-2
12/2/2017 5:51,-2
12/2/2017 6:51,-2
12/2/2017 7:51,-3
12/2/2017 8:51,-2
12/2/2017 9:51,-2
12/2/2017 10:51,-1
12/2/2017 11:51,0
12/2/2017 12:51,1
12/2/2017 13:51,1
12/2/2017 14:51,1
12/2/2017 15:51,2
12/2/2017 16:51,1
12/2/2017 17:51,1
12/2/2017 18:51,1
12/2/2017 19:51,0
12/2/2017 20:51,0
12/2/2017 21:51,0
12/2/2017 22:51,0
12/2/2017 23:51,0
12/3/2017 0:51,0
12/3/2017 1:51,-1
12/3/2017 2:51,-1
12/3/2017 3:51,-1
12/3/2017 4:51,-1
12/3/2017 5:51,0
12/3/2017 6:51,2
12/3/2017 7:51,4
12/3/2017 8:51,7
12/3/2017 9:51,7
12/3/2017 10:51,12
12/3/2017 11:51,14
12/3/2017 12:51,13
12/3/2017 13:51,8
12/3/2017 14:51,6
12/3/2017 15:51,2
12/3/2017 16:51,1
12/3/2017 17:51,1
12/3/2017 18:51,0
12/3/2017 19:51,0
12/3/2017 20:51,0
12/3/2017 21:51,0
12/3/2017 22:51,-1
12/3/2017 23:51,-1
12/4/2017 0:51,-1
12/4/2017 1:51,-1
12/4/2017 2:51,-1
12/4/2017 3:51,-1
12/4/2017 4:51,-1
12/4/2017 5:51,-2
12/4/2017 6:51,-2
12/4/2017 7:51,-3
12/4/2017 8:51,-3
12/4/2017 9:51,-2
12/4/2017 10:51,-1
12/4/2017 11:51,-1
12/4/2017 12:51,0
12/4/2017 13:51,2
12/4/2017 14:51,1
12/4/2017 15:51,1
12/4/2017 16:51,-1
12/4/2017 17:51,-1
12/4/2017 18:51,-2
12/4/2017 19:51,-4
12/4/2017 20:51,-4
12/4/2017 21:51,-5
12/4/2017 22:51,-6
12/4/2017 23:51,-6
12/5/2017 0:51,-7
12/5/2017 1:51,-7
12/5/2017 2:51,-7
12/5/2017 3:51,-8
12/5/2017 4:51,-9
12/5/2017 5:51,-9
12/5/2017 6:51,-8
12/5/2017 7:51,-7
12/5/2017 8:51,-7
12/5/2017 9:51,-6
12/5/2017 10:51,-6
12/5/2017 11:51,-6
12/5/2017 12:51,-4
12/5/2017 13:51,-4
12/5/2017 14:51,-4
12/5/2017 15:51,-4
12/5/2017 16:51,-4
12/5/2017 17:51,-4
12/5/2017 18:51,-6
12/5/2017 19:51,-6
12/5/2017 20:51,-7
12/5/2017 21:51,-7
12/5/2017 22:51,-8
12/5/2017 23:51,-8
12/6/2017 0:51,-7
12/6/2017 1:51,-7
12/6/2017 2:51,-7
12/6/2017 3:51,-7
12/6/2017 4:51,-7
12/6/2017 5:51,-7
12/6/2017 6:51,-7
12/6/2017 7:51,-7
12/6/2017 8:51,-8
12/6/2017 9:51,-6
12/6/2017 10:51,-4
12/6/2017 11:51,-4
12/6/2017 12:51,-4
12/6/2017 13:51,-4
12/6/2017 14:51,-4
12/6/2017 15:51,-4
12/6/2017 16:51,-4
12/6/2017 17:51,-6
12/6/2017 18:51,-6
12/6/2017 19:51,-7
12/6/2017 20:51,-8
12/6/2017 21:51,-8
12/6/2017 22:51,-9
12/6/2017 23:51,-9
12/7/2017 0:51,-8
12/7/2017 1:51,-7
12/7/2017 2:51,-7
12/7/2017 3:51,-7
12/7/2017 4:51,-7
12/7/2017 5:51,-7
12/7/2017 6:51,-7
12/7/2017 7:51,-7
12/7/2017 8:51,-6
12/7/2017 9:51,-6
12/7/2017 10:51,-5
12/7/2017 11:51,-5
12/7/2017 12:51,-4
12/7/2017 13:51,-4
12/7/2017 14:51,-4
12/7/2017 15:51,-4
12/7/2017 16:51,-5
12/7/2017 17:51,-6
12/7/2017 18:51,-6
12/7/2017 19:51,-7
12/7/2017 20:51,-7
12/7/2017 21:51,-7
12/7/2017 22:51,-8
12/7/2017 23:51,-9
12/8/2017 0:51,-9
12/8/2017 1:51,-9
12/8/2017 2:51,-9
12/8/2017 3:51,-10
12/8/2017 4:51,-9
12/8/2017 5:51,-8
12/8/2017 6:51,-7
12/8/2017 7:51,-7
12/8/2017 8:51,-7
12/8/2017 9:51,-7
12/8/2017 10:51,-6
12/8/2017 11:51,-3
12/8/2017 12:51,-4
12/8/2017 13:51,-4
12/8/2017 14:51,-3
12/8/2017 15:51,-3
12/8/2017 16:51,-3
12/8/2017 17:51,-4
12/8/2017 18:51,-5
12/8/2017 19:51,-6
12/8/2017 20:51,-7
12/8/2017 21:51,-8
12/8/2017 22:51,-8
12/8/2017 23:51,-8
12/9/2017 0:51,-6
12/9/2017 1:51,-6
12/9/2017 2:51,-7
12/9/2017 3:51,-7
12/9/2017 4:51,-8
12/9/2017 5:51,-8
12/9/2017 6:51,-8
12/9/2017 7:51,-7
12/9/2017 8:51,-7
12/9/2017 9:51,-6
12/9/2017 10:51,-6
12/9/2017 11:51,-4
12/9/2017 12:51,-4
12/9/2017 13:51,-4
12/9/2017 14:51,-4
12/9/2017 15:51,-3
12/9/2017 16:51,-4
12/9/2017 17:51,-4
12/9/2017 18:51,-5
12/9/2017 19:51,-5
12/9/2017 20:51,-6
12/9/2017 21:51,-5
12/9/2017 22:51,-6
12/9/2017 23:51,-6
12/10/2017 0:51,-6
12/10/2017 1:51,-6
12/10/2017 2:51,-7
12/10/2017 3:51,-7
12/10/2017 4:51,-7
12/10/2017 5:51,-7
12/10/2017 6:51,-7
12/10/2017 7:51,-7
12/10/2017 8:51,-7
12/10/2017 9:51,-7
12/10/2017 10:51,-6
12/10/2017 11:51,-6
12/10/2017 12:51,-4
12/10/2017 13:51,-4
12/10/2017 14:51,-4
12/10/2017 15:51,-4
12/10/2017 16:51,-4
12/10/2017 17:51,-4
12/10/2017 18:51,-5
12/10/2017 19:51,-6
12/10/2017 20:51,-6
12/10/2017 21:51,-6
12/10/2017 22:51,-6
12/10/2017 23:51,-6
12/11/2017 0:51,-6
12/11/2017 1:51,-7
12/11/2017 2:51,-7
12/11/2017 3:51,-7
12/11/2017 4:51,-7
12/11/2017 5:51,-7
12/11/2017 6:51,-8
12/11/2017 7:51,-8
12/11/2017 8:51,-8
12/11/2017 9:51,-7
12/11/2017 10:51,-6
12/11/2017 11:51,-5
12/11/2017 12:51,-4
12/11/2017 13:51,-4
12/11/2017 14:51,-4
12/11/2017 15:51,-3
12/11/2017 16:51,-4
12/11/2017 17:51,-5
12/11/2017 18:51,-6
12/11/2017 19:51,-7
12/11/2017 20:51,-8
12/11/2017 21:51,-9
12/11/2017 22:51,-8
12/11/2017 23:51,-8
12/12/2017 0:51,-8
12/12/2017 1:51,-8
12/12/2017 2:51,-8
12/12/2017 3:51,-7
12/12/2017 4:51,-8
12/12/2017 5:51,-8
12/12/2017 6:51,-8
12/12/2017 7:51,-8
12/12/2017 8:51,-7
12/12/2017 9:51,-7
12/12/2017 10:51,-6
12/12/2017 11:51,-4
12/12/2017 12:51,-2
12/12/2017 13:51,-1
12/12/2017 14:51,-2
12/12/2017 15:51,-3
12/12/2017 16:51,-4
12/12/2017 17:51,-4
12/12/2017 18:51,-6
12/12/2017 19:51,-8
12/12/2017 20:51,-8
12/12/2017 21:51,-7
12/12/2017 22:51,-7
12/12/2017 23:51,-7
12/13/2017 0:51,-7
12/13/2017 1:51,-7
12/13/2017 2:51,-6
12/13/2017 3:51,-6
12/13/2017 4:51,-7
12/13/2017 5:51,-7
12/13/2017 6:51,-7
12/13/2017 7:51,-7
12/13/2017 8:51,-7
12/13/2017 9:51,-6
12/13/2017 10:51,-5
12/13/2017 11:51,-3
12/13/2017 12:51,-2
12/13/2017 13:51,-3
12/13/2017 14:51,-4
12/13/2017 15:51,-3
12/13/2017 16:51,-3
12/13/2017 17:51,-3
12/13/2017 18:51,-3
12/13/2017 19:51,-3
12/13/2017 20:51,-3
12/13/2017 21:51,-2
12/13/2017 22:51,-3
12/13/2017 23:51,-6
12/14/2017 0:51,-6
12/14/2017 1:51,-8
12/14/2017 2:51,-7
12/14/2017 3:51,-7
12/14/2017 4:51,-8
12/14/2017 5:51,-8
12/14/2017 6:51,-9
12/14/2017 7:51,-8
12/14/2017 8:51,-8
12/14/2017 9:51,-5
12/14/2017 10:51,-3
12/14/2017 11:51,-1
12/14/2017 12:51,-1
12/14/2017 13:51,1
12/14/2017 14:51,0
12/14/2017 15:51,0
12/14/2017 16:51,-1
12/14/2017 17:51,-2
12/14/2017 18:51,-3
12/14/2017 19:51,-4
12/14/2017 20:51,-7
12/14/2017 21:51,-5
12/14/2017 22:51,-8
12/14/2017 23:51,-7
12/15/2017 0:51,-7
12/15/2017 1:51,-9
12/15/2017 2:51,-8
12/15/2017 3:51,-9
12/15/2017 4:51,-9
12/15/2017 5:51,-9
12/15/2017 6:51,-9
12/15/2017 7:51,-9
12/15/2017 8:51,-9
12/15/2017 9:51,-7
12/15/2017 10:51,-4
12/15/2017 11:51,-4
12/15/2017 12:51,-2
12/15/2017 13:51,0
12/15/2017 14:51,2
12/15/2017 15:51,0
12/15/2017 16:51,0
12/15/2017 17:51,-1
12/15/2017 18:51,-1
12/15/2017 19:51,-2
12/15/2017 20:51,-2
12/15/2017 21:51,-2
12/15/2017 22:51,-2
12/15/2017 23:51,-1
12/16/2017 0:51,-2
12/16/2017 1:51,-1
12/16/2017 2:51,-1
12/16/2017 3:51,-1
12/16/2017 4:51,-1
12/16/2017 5:51,-1
12/16/2017 6:51,-1
12/16/2017 7:51,-1
12/16/2017 8:51,0
12/16/2017 9:51,0
12/16/2017 10:51,1
12/16/2017 11:51,1
12/16/2017 12:51,1
12/16/2017 13:51,1
12/16/2017 14:51,1
12/16/2017 15:51,0
12/16/2017 16:51,-1
12/16/2017 17:51,-1
12/16/2017 18:51,-1
12/16/2017 19:51,-1
12/16/2017 20:51,-1
12/16/2017 21:51,-2
12/16/2017 22:51,-1
12/16/2017 23:51,-1
12/17/2017 0:51,-2
12/17/2017 1:51,-2
12/17/2017 2:51,-3
12/17/2017 3:51,-6
12/17/2017 4:51,-7
12/17/2017 5:51,-8
12/17/2017 6:51,-5
12/17/2017 7:51,-5
12/17/2017 8:51,-4
12/17/2017 9:51,-4
12/17/2017 10:51,-1
12/17/2017 11:51,0
12/17/2017 12:51,2
12/17/2017 13:51,2
12/17/2017 14:51,2
12/17/2017 15:51,1
12/17/2017 16:51,1
12/17/2017 17:51,0
12/17/2017 18:51,1
12/17/2017 19:51,0
12/17/2017 20:51,-1
12/17/2017 21:51,0
12/17/2017 22:51,1
12/17/2017 23:51,0
12/18/2017 0:51,-1
12/18/2017 1:51,0
12/18/2017 2:51,1
12/18/2017 3:51,0
12/18/2017 4:51,-1
12/18/2017 5:51,-1
12/18/2017 6:51,-1
12/18/2017 7:51,0
12/18/2017 8:51,1
12/18/2017 9:51,2
12/18/2017 10:51,2
12/18/2017 11:51,3
12/18/2017 12:51,4
12/18/2017 13:51,4
12/18/2017 14:51,4
12/18/2017 15:51,4
12/18/2017 16:51,3
12/18/2017 17:51,2
12/18/2017 18:51,0
12/18/2017 19:51,-3
12/18/2017 20:51,-3
12/18/2017 21:51,-4
12/18/2017 22:51,-4
12/18/2017 23:51,-5
12/19/2017 0:51,-6
12/19/2017 1:51,-7
12/19/2017 2:51,-6
12/19/2017 3:51,-8
12/19/2017 4:51,-7
12/19/2017 5:51,-9
12/19/2017 6:51,-8
12/19/2017 7:51,-9
12/19/2017 8:51,-7
12/19/2017 9:51,-5
12/19/2017 10:51,-2
12/19/2017 11:51,0
12/19/2017 12:51,4
12/19/2017 13:51,1
12/19/2017 14:51,4
12/19/2017 15:51,4
12/19/2017 16:51,3
12/19/2017 17:51,2
12/19/2017 18:51,0
12/19/2017 19:51,-3
12/19/2017 20:51,-3
12/19/2017 21:51,-4
12/19/2017 22:51,-4
12/19/2017 23:51,-5
12/20/2017 0:51,-6
12/20/2017 1:51,-7
12/20/2017 2:51,-6
12/20/2017 3:51,-8
12/20/2017 4:51,-7
12/20/2017 5:51,-9
12/20/2017 6:51,-8
12/20/2017 7:51,-9
12/20/2017 8:51,-7
12/20/2017 9:51,-5
12/20/2017 10:51,-2
12/20/2017 11:51,0
12/20/2017 12:51,4
12/20/2017 13:51,2
12/20/2017 14:51,2
12/20/2017 15:51,1
12/20/2017 16:51,1
12/20/2017 17:51,0
12/20/2017 18:51,-1
12/20/2017 19:51,-1
12/20/2017 20:51,0
12/20/2017 21:51,-1
12/20/2017 22:51,-2
12/20/2017 23:51,-2
12/21/2017 0:51,-2
12/21/2017 1:51,-3
12/21/2017 2:51,-3
12/21/2017 3:51,-3
12/21/2017 4:51,-2
12/21/2017 5:51,-3
12/21/2017 6:51,-4
12/21/2017 7:51,-4
12/21/2017 8:51,-8
12/21/2017 9:51,-6
12/21/2017 10:51,-3
12/21/2017 11:51,-2
12/21/2017 12:51,-1
12/21/2017 13:51,-1
12/21/2017 14:51,-1
12/21/2017 15:51,-1
12/21/2017 16:51,-3
12/21/2017 17:51,-6
12/21/2017 18:51,-8
12/21/2017 19:51,-7
12/21/2017 20:51,-11
12/21/2017 21:51,-9
12/21/2017 22:51,-10
12/21/2017 23:51,-13
12/22/2017 0:51,-12
12/22/2017 1:51,-10
12/22/2017 2:51,-9
12/22/2017 3:51,-11
12/22/2017 4:51,-13
12/22/2017 5:51,-13
12/22/2017 6:51,-13
12/22/2017 7:51,-9
12/22/2017 8:51,-8
12/22/2017 9:51,-4
12/22/2017 10:51,-3
12/22/2017 11:51,-2
12/22/2017 12:51,-1
12/22/2017 13:51,-1
12/22/2017 14:51,0
12/22/2017 15:51,1
12/22/2017 16:51,-1
12/22/2017 17:51,0
12/22/2017 18:51,1
12/22/2017 19:51,-1
12/22/2017 20:51,-1
12/22/2017 21:51,1
12/22/2017 22:51,2
12/22/2017 23:51,2
12/23/2017 0:51,3
12/23/2017 1:51,3
12/23/2017 2:51,1
12/23/2017 3:51,1
12/23/2017 4:51,2
12/23/2017 5:51,2
12/23/2017 6:51,3
12/23/2017 7:51,3
12/23/2017 8:51,3
12/23/2017 9:51,3
12/23/2017 10:51,3
12/23/2017 11:51,3
12/23/2017 12:51,3
12/23/2017 13:51,4
12/23/2017 14:51,S
12/23/2017 15:51,3
12/23/2017 16:51,2
12/23/2017 17:51,1
12/23/2017 18:51,-2
12/23/2017 19:51,-3
12/23/2017 20:51,-4
12/23/2017 21:51,-4
12/23/2017 22:51,-4
12/23/2017 23:51,-7
12/24/2017 0:51,-9
12/24/2017 1:51,-11
12/24/2017 2:51,-13
12/24/2017 3:51,-16
12/24/2017 4:51,-15
12/24/2017 5:51,-15
12/24/2017 6:51,-16
12/24/2017 7:51,-16
12/24/2017 8:51,-16
12/24/2017 9:51,-14
12/24/2017 10:51,-11
12/24/2017 11:51,-9
12/24/2017 12:51,-9
12/24/2017 13:51,-8
12/24/2017 14:51,-8
12/24/2017 15:51,-7
12/24/2017 16:51,-7
12/24/2017 17:51,-6
12/24/2017 18:51,-6
12/24/2017 19:51,-7
12/24/2017 20:51,-6
12/24/2017 21:51,-6
12/24/2017 22:51,-6
12/24/2017 23:51,-6
12/25/2017 0:51,-6
12/25/2017 1:51,-5
12/25/2017 2:51,-5
12/25/2017 3:51,-4
12/25/2017 4:51,-4
12/25/2017 5:51,-3
12/25/2017 6:51,-3
12/25/2017 7:51,-3
12/25/2017 8:51,S
12/25/2017 9:51,-2
12/25/2017 10:51,-1
12/25/2017 11:51,1
12/25/2017 12:51,3
12/25/2017 13:51,3
12/25/2017 14:51,S
12/25/2017 15:51,4
12/25/2017 16:51,2
12/25/2017 17:51,3
12/25/2017 18:51,3
12/25/2017 19:51,2
12/25/2017 20:51,0
12/25/2017 21:51,0
12/25/2017 22:51,1
12/25/2017 23:51,1
12/26/2017 0:51,1
12/26/2017 1:51,1
12/26/2017 2:51,1
12/26/2017 3:51,1
12/26/2017 4:51,2
12/26/2017 5:51,S
12/26/2017 6:51,0
12/26/2017 7:51,0
12/26/2017 8:51,0
12/26/2017 9:51,S
12/26/2017 10:51,3
12/26/2017 11:51,4
12/26/2017 12:51,4
12/26/2017 13:51,7
12/26/2017 14:51,S
12/26/2017 15:51,7
12/26/2017 16:51,2
12/26/2017 17:51,-2
12/26/2017 18:51,-5
12/26/2017 19:51,-4
12/26/2017 20:51,-8
12/26/2017 21:51,-7
12/26/2017 22:51,-8
12/26/2017 23:51,-6
12/27/2017 0:51,-7
12/27/2017 1:51,-8
12/27/2017 2:51,-5
12/27/2017 3:51,-4
12/27/2017 4:51,-4
12/27/2017 5:51,-4
12/27/2017 6:51,-3
12/27/2017 7:51,-4
12/27/2017 8:51,S
12/27/2017 9:51,S
12/27/2017 10:51,0
12/27/2017 11:51,S
12/27/2017 12:51,4
12/27/2017 13:51,4
12/27/2017 14:51,S
12/27/2017 15:51,4
12/27/2017 16:51,4
12/27/2017 17:51,4
12/27/2017 18:51,2
12/27/2017 19:51,0
12/27/2017 20:51,-1
12/27/2017 21:51,-1
12/27/2017 22:51,1
12/27/2017 23:51,1
12/28/2017 0:51,-2
12/28/2017 1:51,-2
12/28/2017 2:51,-4
12/28/2017 3:51,-3
12/28/2017 4:51,-4
12/28/2017 5:51,S
12/28/2017 6:51,-7
12/28/2017 7:51,-6
12/28/2017 8:51,-6
12/28/2017 9:51,-2
12/28/2017 10:51,S
12/28/2017 11:51,S
12/28/2017 12:51,3
12/28/2017 13:51,6
12/28/2017 14:51,4
12/28/2017 15:51,4
12/28/2017 16:51,3
12/28/2017 17:51,1
12/28/2017 18:51,1
12/28/2017 19:51,-2
12/28/2017 20:51,-1
12/28/2017 21:51,-1
12/28/2017 22:51,-1
12/28/2017 23:51,0
12/29/2017 0:51,1
12/29/2017 1:51,0
12/29/2017 2:51,4
12/29/2017 3:51,2
12/29/2017 4:51,1
12/29/2017 5:51,0
12/29/2017 6:51,-1
12/29/2017 7:51,-3
12/29/2017 8:51,-3
12/29/2017 9:51,2
12/29/2017 10:51,7
12/29/2017 11:51,5
12/29/2017 12:51,8
12/29/2017 13:51,9
12/29/2017 14:51,8
12/29/2017 15:51,6
12/29/2017 16:51,3
12/29/2017 17:51,3
